"TABLE","TABLE_ROWS","COMBI_FIELDS_NAME","FIELD_NAME_1","FIELD_NAME_2","FIELD_VALUE_1","FIELD_VALUE_2","COMBI_ROW_COUNT","COMBI_RATIO_PERCENT"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , MARKET_CODE","LANGUAGE_CODE","MARKET_CODE","EN","INS_EC","6,956","0.09%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , MARKET_CODE","LANGUAGE_CODE","MARKET_CODE","EN","INS_CU","6,954","0.09%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , MARKET_CODE","LANGUAGE_CODE","MARKET_CODE","EN","INS_HE","6,954","0.09%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","en","1","583,645","7.71%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","fr","1","320,135","4.23%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","en","2","262,818","3.47%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","en","3","169,152","2.23%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","en","4","130,776","1.73%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","fr","2","124,049","1.64%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","en","5","108,669","1.44%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","en","6","89,442","1.18%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","en","7","79,240","1.05%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , NB_REQUEST","LANGUAGE_CODE","NB_REQUEST","fr","3","75,469","1.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","en","NOT_EXCLU","5,297,990","69.97%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","fr","NOT_EXCLU","2,198,939","29.04%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","EN","NOT_EXCLU","53,394","0.71%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","null","NOT_EXCLU","10,235","0.14%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","FR","NOT_EXCLU","8,046","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","fr-en","NOT_EXCLU","1,166","0.02%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","iu","NOT_EXCLU","255","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","fr","EXCLU","219","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","cr","NOT_EXCLU","212","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SALE_QUALIFIER","LANGUAGE_CODE","SALE_QUALIFIER","1'""","NOT_EXCLU","183","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","en","INT_DOWN","4,881,075","64.46%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","fr","INT_DOWN","2,076,938","27.43%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","en","INT_STREAM","415,891","5.49%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","fr","INT_STREAM","122,133","1.61%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","EN","DVD","53,394","0.71%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","null","INT_DOWN","8,405","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","FR","DVD","8,041","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","null","INT_STREAM","1,830","0.02%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","en","DVD","1,173","0.02%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SUPPORT_CODE","LANGUAGE_CODE","SUPPORT_CODE","fr-en","INT_DOWN","909","0.01%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","553460","84,477","1.12%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","221986","41,076","0.54%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","562586","38,208","0.50%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","222005","34,993","0.46%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","213754","34,380","0.45%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","558808","28,736","0.38%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","542236","28,361","0.37%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","541071","27,941","0.37%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","551615","27,318","0.36%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ","LANGUAGE_CODE","SYN_REG_ID_SEQ","en","146716","26,552","0.35%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","545979","87,425","1.15%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","564933","46,838","0.62%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","412017","42,869","0.57%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","553283","39,082","0.52%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","565366","35,055","0.46%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","411779","34,996","0.46%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","213754","34,529","0.46%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","411011","30,462","0.40%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","540579","29,148","0.38%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_IR","LANGUAGE_CODE","SYN_REG_ID_SEQ_IR","en","558348","28,730","0.38%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","20","CO_ON","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","128","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","277","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","317","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","1040","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","677","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","691","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","906","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","914","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","ID_SEQ , MARKET_CODE","ID_SEQ","MARKET_CODE","639","INT_NFB_PA","1","0.00%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","553460","84,450","1.12%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","221986","41,068","0.54%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","562586","38,186","0.50%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","222005","34,993","0.46%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","213754","34,529","0.46%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","558808","28,730","0.38%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","542236","28,350","0.37%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","541071","27,935","0.37%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","551615","27,310","0.36%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , SYN_REG_ID_SEQ_OR","LANGUAGE_CODE","SYN_REG_ID_SEQ_OR","en","146716","26,546","0.35%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","en","US","946,482","12.50%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","fr","CA_QC","941,878","12.44%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","en","CA_ON","827,776","10.93%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","en","CA_QC","448,469","5.92%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","en","CA_BC","429,970","5.68%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","en","CA_AB","304,147","4.02%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","fr","FR","241,283","3.19%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","fr","CA_ON","194,481","2.57%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","en","CA_MB","182,446","2.41%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , TERRITORY_CODE","LANGUAGE_CODE","TERRITORY_CODE","en","CA_NS","175,316","2.32%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","28-MAR-20","8,559","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","26-MAR-20","8,340","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","29-MAR-20","8,169","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","30-MAR-20","7,990","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","11-DEC-20","7,897","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","31-MAR-20","7,851","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","27-MAR-20","7,842","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","02-APR-20","7,772","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","11-NOV-20","7,702","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_FROM_DATE","LANGUAGE_CODE","VALID_FROM_DATE","en","24-MAR-20","7,521","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","en","Y","4,933,023","65.15%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","fr","Y","2,068,890","27.32%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","en","N","365,126","4.82%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","fr","N","130,285","1.72%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","EN","Y","52,837","0.70%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","null","Y","8,056","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","FR","Y","7,956","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","null","N","2,179","0.03%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","fr-en","Y","821","0.01%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_IND","LANGUAGE_CODE","VALID_IND","EN","N","557","0.01%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","en","Incoming and Outgoing Rights are OK","4,933,023","65.15%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","fr","Incoming and Outgoing Rights are OK","2,068,892","27.32%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","en","Incoming Rights with 1 missing contract(s)","264,366","3.49%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","fr","Incoming Rights with 1 missing contract(s)","77,993","1.03%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","EN","Incoming and Outgoing Rights are OK","52,837","0.70%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","en","Incoming Rights are OK but sales conflict found","43,543","0.58%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","en","Incoming Rights with 2 missing contract(s)","19,700","0.26%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","en","Error, unable to find a Segda title to use for validation","16,490","0.22%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","fr","Error, unable to find a Segda title to use for validation","11,075","0.15%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_MSG","LANGUAGE_CODE","VALID_MSG","fr","Incoming Rights are OK but sales conflict found","9,743","0.13%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","28-MAR-20","8,559","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","26-MAR-20","8,340","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","29-MAR-20","8,169","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","30-MAR-20","7,990","0.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","11-DEC-20","7,897","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","31-MAR-20","7,851","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","27-MAR-20","7,842","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","02-APR-20","7,772","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","11-NOV-20","7,702","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","LANGUAGE_CODE , VALID_TO_DATE","LANGUAGE_CODE","VALID_TO_DATE","en","24-MAR-20","7,521","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INT_NFB_PA","1","510,541","6.74%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INS_DIR","1","388,681","5.13%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INT_NFB_PA","2","218,705","2.89%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INS_DIR","2","168,445","2.22%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INT_NFB_PA","3","133,471","1.76%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INS_DIR","3","111,515","1.47%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INT_NFB_PA","4","102,391","1.35%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INT_NFB_PA","5","84,626","1.12%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INS_DIR","4","84,238","1.11%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , NB_REQUEST","MARKET_CODE","NB_REQUEST","INT_NFB_PA","6","69,710","0.92%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , SALE_QUALIFIER","MARKET_CODE","SALE_QUALIFIER","INT_NFB_PA","NOT_EXCLU","4,003,314","52.87%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , SALE_QUALIFIER","MARKET_CODE","SALE_QUALIFIER","INS_DIR","NOT_EXCLU","3,498,288","46.20%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , SALE_QUALIFIER","MARKET_CODE","SALE_QUALIFIER","CO_RE","NOT_EXCLU","18,129","0.24%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , SALE_QUALIFIER","MARKET_CODE","SALE_QUALIFIER","INS_ED","NOT_EXCLU","13,062","0.17%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , SALE_QUALIFIER","MARKET_CODE","SALE_QUALIFIER","INS_EC","NOT_EXCLU","7,906","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , SALE_QUALIFIER","MARKET_CODE","SALE_QUALIFIER","INS_BI","NOT_EXCLU","7,896","0.10%"
"RIGHTS.RIG_TITLE_STREAMING_CACHE","7,571,991","MARKET_CODE , SALE_QUALIFIER","MARKET_CODE","SALE_QUALIFIER","INS_CU","NOT_EXCLU","7,894","0.10%"
